Código Órgão Superior	Nome Órgão Superior	Código Órgão	Nome Órgao	Código Unidade Gestora	Nome Unidade Gestora	Código Grupo Despesa	Nome Grupo Despesa	Código Elemento Despesa	Nome Elemento Despesa	Código Função	Nome Função	Código Subfunção	Nome Subfunção	Código Programa	Nome Programa	Código Ação	Nome Ação	Linguagem Cidadã	Código Favorecido	Nome Favorecido	Número Documento	Gestão Pagamento	Data Pagamento	Valor
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	03143181000101	CAST INFORMATICA S/A	2017GP800003	00001	27/01/2017	19183,79
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	03143181000101	CAST INFORMATICA S/A	2017GP800006	00001	31/01/2017	14413,53
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	03143181000101	CAST INFORMATICA S/A	2017OB800097	00001	27/01/2017	130013,74
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	03143181000101	CAST INFORMATICA S/A	2017OB800158	00001	31/01/2017	102907,79
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	07171299000196	CENTRAL IT TECNOLOGIA DA INFORMACAO LTDA [CENTRAL IT]	2017DF800081	00001	31/01/2017	58435,12
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	07171299000196	CENTRAL IT TECNOLOGIA DA INFORMACAO LTDA [CENTRAL IT]	2017DR800014	00001	31/01/2017	12367,22
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	07171299000196	CENTRAL IT TECNOLOGIA DA INFORMACAO LTDA [CENTRAL IT]	2017OB800137	00001	31/01/2017	547558,77
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	07522669000192	CEB DISTRIBUICAO S.A. [CEB DISTRIBUICAO S.A.]	2017DF800042	00001	26/01/2017	11,02
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	07522669000192	CEB DISTRIBUICAO S.A. [CEB DISTRIBUICAO S.A.]	2017OB800074	00001	26/01/2017	214,12
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	115406	EMPRESA BRASIL DE COMUNICACAO S.A	2017DF800047	00001	27/01/2017	246,87
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	115406	EMPRESA BRASIL DE COMUNICACAO S.A	2017GR800001	00001	27/01/2017	11827,54
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	34028316000707	EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS [DIRETORIA REGIONAL DE BRASILIA]	2017DF800001	00001	17/01/2017	563,66
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	34028316000707	EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS [DIRETORIA REGIONAL DE BRASILIA]	2017DF800002	00001	18/01/2017	551,65
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	34028316000707	EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS [DIRETORIA REGIONAL DE BRASILIA]	2017OB800001	00001	17/01/2017	5400,98
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	34028316000707	EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS [DIRETORIA REGIONAL DE BRASILIA]	2017OB800020	00001	18/01/2017	5285,88
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	37166592000126	A TELECOM TELEINFORMATICA LTDA [ATEL]	2017DF800032	00001	23/01/2017	1128,37
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	37166592000126	A TELECOM TELEINFORMATICA LTDA [ATEL]	2017DR800003	00001	23/01/2017	597,02
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	37166592000126	A TELECOM TELEINFORMATICA LTDA [ATEL]	2017GP800002	00001	23/01/2017	1313,44
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	37166592000126	A TELECOM TELEINFORMATICA LTDA [ATEL]	2017OB800051	00001	23/01/2017	8146,05
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800004	00001	19/01/2017	34,13
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800005	00001	19/01/2017	20,89
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800006	00001	19/01/2017	24,03
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800007	00001	19/01/2017	16,03
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800008	00001	19/01/2017	18,09
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800009	00001	19/01/2017	8,01
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800010	00001	19/01/2017	19,22
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800011	00001	19/01/2017	20,50
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800012	00001	19/01/2017	93,00
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800013	00001	19/01/2017	1,21
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800014	00001	19/01/2017	29,93
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800015	00001	19/01/2017	10,61
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800016	00001	19/01/2017	67,38
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800017	00001	19/01/2017	24,92
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800018	00001	19/01/2017	43,52
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800019	00001	19/01/2017	17,51
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800020	00001	19/01/2017	20,57
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800021	00001	19/01/2017	43,87
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800022	00001	19/01/2017	19,38
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800023	00001	19/01/2017	24,20
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800024	00001	19/01/2017	19,67
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800025	00001	19/01/2017	24,50
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800026	00001	19/01/2017	16,50
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800027	00001	19/01/2017	3279,94
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800028	00001	19/01/2017	73,56
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800029	00001	19/01/2017	28,06
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017DF800030	00001	19/01/2017	74,23
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017OB800022	00001	19/01/2017	327,11
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017OB800023	00001	19/01/2017	200,24
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017OB800024	00001	19/01/2017	230,37
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017OB800025	00001	19/01/2017	153,57
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017OB800026	00001	19/01/2017	173,20
20000	PRESIDENCIA DA REPUBLICA	20129	SEC.ESPEC.DE AGRIC.FAM.E DO DES.AGRARIO-SEAD	110703	SUBSECRETARIA DE PLANEJAMENTO E GESTÃO	3	Outras Despesas Correntes	39	Outros Serviços de Terceiros - Pessoa Jurídica	21	Organização Agrária	122	Administração Geral	2120	Programa de Gestão e Manutenção do Ministério do Desenvolvimento Agrário	2000	Administração da Unidade	Administração de unidade	40432544000147	CLARO S.A. [CLARO]	2017OB800027	00001	19/01/2017	76,79
